80,42.5
170,41.66666666666667
260,44.333333333333336
350,44.666666666666664
440,46.58333333333333
530,42.083333333333336
620,43.5
710,42.16666666666667
800,41.5
890,41.91666666666667
980,40.75
1070,41.41666666666667
1160,41.25
1250,39.416666666666664
1340,42.25
1430,41.41666666666667
2748,48.416666666666664
