12,39.75
102,38.5
192,41.583333333333336
282,39.33333333333333
372,40.0
462,40.33333333333333
552,40.75
642,40.08333333333333
732,39.5
822,39.0
912,40.5
1002,42.583333333333336
1092,40.75
1182,38.75
1272,40.666666666666664
1362,41.083333333333336
1452,40.666666666666664
2748,52.166666666666664
